policy,slowtrack_load_profile,frontend_profile,scenario_profile,module,n,mean_ms,median_ms,p25_ms,p75_ms,p95_ms,min_ms,max_ms
response_act_only,current_prompt,local_browser,chat_only,fasttrack_analysis_ms,4000,10.025,9.783,7.289,10.449,16.601,6.161,16.601
response_act_only,current_prompt,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,2.306,2.33,1.847,2.568,3.461,1.592,3.461
response_act_only,current_prompt,local_browser,chat_only,frontend_audio_overhead_ms,4000,52.097,51.134,41.154,62.805,77.497,20.834,89.358
response_act_only,current_prompt,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,local_browser,chat_only,slowtrack_llm_ms,4000,1427.464,1428.947,1352.405,1504.122,1616.048,1005.569,1848.86
response_act_only,current_prompt,local_browser,chat_only,slowtrack_tts_ms,4000,778.57,804.472,655.44,882.232,967.479,486.731,1085.29
response_act_only,current_prompt,local_browser,donation_mix,donation_emotion_motion_ms,1791,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,current_prompt,local_browser,donation_mix,donation_readout_tts_ms,1791,475.277,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,current_prompt,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,local_browser,donation_mix,fasttrack_analysis_ms,4000,10.138,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,current_prompt,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,2.299,2.158,1.847,2.41,3.461,1.592,3.461
response_act_only,current_prompt,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.793,50.343,41.374,62.143,77.31,20.914,89.53
response_act_only,current_prompt,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,local_browser,donation_mix,slowtrack_llm_ms,4000,1431.21,1430.821,1353.854,1505.168,1616.03,1056.321,1822.74
response_act_only,current_prompt,local_browser,donation_mix,slowtrack_tts_ms,4000,778.092,797.96,650.989,887.412,970.078,471.69,1106.452
response_act_only,expanded_memory,backend_ready,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,backend_ready,chat_only,fasttrack_analysis_ms,4000,10.041,9.585,8.044,10.449,16.601,6.161,16.601
response_act_only,expanded_memory,backend_ready,chat_only,fasttrack_audio_lookup_ms,4000,2.297,2.158,1.847,2.41,3.461,1.592,3.461
response_act_only,expanded_memory,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.647,3.5,2.442,4.786,6.523,0.062,7.858
response_act_only,expanded_memory,backend_ready,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,backend_ready,chat_only,slowtrack_llm_ms,4000,2289.251,2288.239,2169.03,2405.161,2592.358,1659.47,2985.742
response_act_only,expanded_memory,backend_ready,chat_only,slowtrack_tts_ms,4000,855.776,880.174,717.137,976.889,1064.673,528.257,1182.923
response_act_only,expanded_memory,backend_ready,donation_mix,donation_emotion_motion_ms,1799,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,expanded_memory,backend_ready,donation_mix,donation_readout_tts_ms,1799,476.888,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,expanded_memory,backend_ready,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,backend_ready,donation_mix,fasttrack_analysis_ms,4000,10.061,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,expanded_memory,backend_ready,donation_mix,fasttrack_audio_lookup_ms,4000,2.302,2.33,1.847,2.41,3.461,1.592,3.461
response_act_only,expanded_memory,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.68,3.534,2.498,4.811,6.586,0.128,7.889
response_act_only,expanded_memory,backend_ready,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,backend_ready,donation_mix,slowtrack_llm_ms,4000,2282.75,2286.539,2166.614,2401.885,2573.011,1629.758,3054.429
response_act_only,expanded_memory,backend_ready,donation_mix,slowtrack_tts_ms,4000,851.403,878.115,706.604,970.565,1064.998,482.595,1197.539
response_act_only,expanded_memory,capture_stress,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,capture_stress,chat_only,fasttrack_analysis_ms,4000,9.973,9.585,7.289,10.449,16.601,6.161,16.601
response_act_only,expanded_memory,capture_stress,chat_only,fasttrack_audio_lookup_ms,4000,2.289,2.158,1.847,2.41,3.461,1.592,3.461
response_act_only,expanded_memory,capture_stress,chat_only,frontend_audio_overhead_ms,4000,170.626,166.399,139.652,200.146,245.276,80.923,278.676
response_act_only,expanded_memory,capture_stress,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,capture_stress,chat_only,slowtrack_llm_ms,4000,2285.749,2290.533,2164.505,2402.102,2591.151,1680.837,2930.856
response_act_only,expanded_memory,capture_stress,chat_only,slowtrack_tts_ms,4000,851.461,876.779,709.229,970.562,1063.033,503.911,1286.721
response_act_only,expanded_memory,capture_stress,donation_mix,donation_emotion_motion_ms,1827,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,expanded_memory,capture_stress,donation_mix,donation_readout_tts_ms,1827,477.27,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,expanded_memory,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,capture_stress,donation_mix,fasttrack_analysis_ms,4000,10.111,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,expanded_memory,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,2.296,2.158,1.847,2.568,3.461,1.592,3.461
response_act_only,expanded_memory,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,170.246,166.327,139.501,199.081,244.842,82.977,277.068
response_act_only,expanded_memory,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,capture_stress,donation_mix,slowtrack_llm_ms,4000,2287.486,2290.591,2170.584,2405.059,2582.194,1649.88,2912.41
response_act_only,expanded_memory,capture_stress,donation_mix,slowtrack_tts_ms,4000,858.203,885.045,718.348,974.671,1067.874,514.909,1195.793
response_act_only,expanded_memory,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,local_browser,chat_only,fasttrack_analysis_ms,4000,10.012,9.585,7.289,10.449,16.601,6.161,16.601
response_act_only,expanded_memory,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,2.308,2.158,2.08,2.568,3.461,1.592,3.461
response_act_only,expanded_memory,local_browser,chat_only,frontend_audio_overhead_ms,4000,52.025,50.82,41.116,62.525,78.027,20.81,89.619
response_act_only,expanded_memory,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,local_browser,chat_only,slowtrack_llm_ms,4000,2288.179,2287.723,2174.769,2410.597,2580.798,1704.836,2911.51
response_act_only,expanded_memory,local_browser,chat_only,slowtrack_tts_ms,4000,849.044,869.793,702.873,970.14,1064.47,537.083,1213.518
response_act_only,expanded_memory,local_browser,donation_mix,donation_emotion_motion_ms,1815,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,expanded_memory,local_browser,donation_mix,donation_readout_tts_ms,1815,477.943,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,expanded_memory,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,local_browser,donation_mix,fasttrack_analysis_ms,4000,10.088,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,expanded_memory,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,2.309,2.158,1.847,2.568,3.461,1.592,3.461
response_act_only,expanded_memory,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.486,50.007,40.713,61.447,77.499,20.782,88.434
response_act_only,expanded_memory,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,expanded_memory,local_browser,donation_mix,slowtrack_llm_ms,4000,2291.608,2289.864,2176.128,2405.895,2597.001,1648.062,2867.503
response_act_only,expanded_memory,local_browser,donation_mix,slowtrack_tts_ms,4000,850.228,875.64,705.284,970.352,1067.196,529.136,1225.191
response_act_only,heavy_context,backend_ready,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,backend_ready,chat_only,fasttrack_analysis_ms,4000,10.057,9.783,7.289,12.517,16.601,6.161,16.601
response_act_only,heavy_context,backend_ready,chat_only,fasttrack_audio_lookup_ms,4000,2.314,2.33,2.08,2.568,3.461,1.592,3.461
response_act_only,heavy_context,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.663,3.518,2.42,4.855,6.601,0.12,7.947
response_act_only,heavy_context,backend_ready,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,backend_ready,chat_only,slowtrack_llm_ms,4000,3433.595,3433.604,3258.701,3607.892,3883.741,2573.488,4506.698
response_act_only,heavy_context,backend_ready,chat_only,slowtrack_tts_ms,4000,969.006,996.25,807.719,1105.535,1210.971,594.111,1350.896
response_act_only,heavy_context,backend_ready,donation_mix,donation_emotion_motion_ms,1784,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,heavy_context,backend_ready,donation_mix,donation_readout_tts_ms,1784,477.332,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,heavy_context,backend_ready,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,backend_ready,donation_mix,fasttrack_analysis_ms,4000,10.057,9.585,8.044,10.449,16.601,6.161,16.601
response_act_only,heavy_context,backend_ready,donation_mix,fasttrack_audio_lookup_ms,4000,2.317,2.33,2.08,2.568,3.461,1.592,3.461
response_act_only,heavy_context,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.628,3.487,2.376,4.801,6.589,0.04,7.987
response_act_only,heavy_context,backend_ready,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,backend_ready,donation_mix,slowtrack_llm_ms,4000,3428.03,3431.114,3245.2,3608.786,3885.75,2533.179,4516.481
response_act_only,heavy_context,backend_ready,donation_mix,slowtrack_tts_ms,4000,970.872,997.968,806.205,1107.501,1210.633,573.089,1399.704
response_act_only,heavy_context,capture_stress,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,capture_stress,chat_only,fasttrack_analysis_ms,4000,10.13,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,heavy_context,capture_stress,chat_only,fasttrack_audio_lookup_ms,4000,2.3,2.158,2.08,2.41,3.461,1.592,3.461
response_act_only,heavy_context,capture_stress,chat_only,frontend_audio_overhead_ms,4000,169.644,165.883,138.606,198.532,242.061,80.724,279.162
response_act_only,heavy_context,capture_stress,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,capture_stress,chat_only,slowtrack_llm_ms,4000,3440.545,3445.773,3264.584,3618.226,3884.155,2518.988,4334.743
response_act_only,heavy_context,capture_stress,chat_only,slowtrack_tts_ms,4000,969.926,1000.549,806.221,1105.272,1213.418,594.175,1374.509
response_act_only,heavy_context,capture_stress,donation_mix,donation_emotion_motion_ms,1775,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,heavy_context,capture_stress,donation_mix,donation_readout_tts_ms,1775,479.354,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,heavy_context,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,capture_stress,donation_mix,fasttrack_analysis_ms,4000,10.079,9.783,7.289,12.517,16.601,6.161,16.601
response_act_only,heavy_context,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,2.309,2.33,1.847,2.568,3.461,1.592,3.461
response_act_only,heavy_context,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,169.807,165.915,137.908,199.573,245.392,80.926,277.11
response_act_only,heavy_context,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,capture_stress,donation_mix,slowtrack_llm_ms,4000,3430.006,3436.479,3253.021,3613.544,3866.259,2471.381,4363.255
response_act_only,heavy_context,capture_stress,donation_mix,slowtrack_tts_ms,4000,969.696,1000.963,806.873,1106.571,1215.657,601.638,1367.133
response_act_only,heavy_context,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,local_browser,chat_only,fasttrack_analysis_ms,4000,10.07,9.783,7.289,12.517,16.601,6.161,16.601
response_act_only,heavy_context,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,2.309,2.33,2.08,2.41,3.461,1.592,3.461
response_act_only,heavy_context,local_browser,chat_only,frontend_audio_overhead_ms,4000,52.126,50.528,41.032,62.724,78.071,20.4,89.169
response_act_only,heavy_context,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,local_browser,chat_only,slowtrack_llm_ms,4000,3426.221,3427.489,3243.713,3600.349,3879.427,2561.623,4356.23
response_act_only,heavy_context,local_browser,chat_only,slowtrack_tts_ms,4000,973.162,1000.987,815.295,1107.075,1211.724,602.431,1390.608
response_act_only,heavy_context,local_browser,donation_mix,donation_emotion_motion_ms,1803,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,heavy_context,local_browser,donation_mix,donation_readout_tts_ms,1803,478.097,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,heavy_context,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,local_browser,donation_mix,fasttrack_analysis_ms,4000,10.067,9.585,8.044,10.449,16.601,6.161,16.601
response_act_only,heavy_context,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,2.295,2.158,1.847,2.41,3.461,1.592,3.461
response_act_only,heavy_context,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.184,50.166,40.82,61.115,76.377,20.834,88.654
response_act_only,heavy_context,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,heavy_context,local_browser,donation_mix,slowtrack_llm_ms,4000,3429.912,3430.724,3253.907,3609.07,3863.691,2505.904,4406.573
response_act_only,heavy_context,local_browser,donation_mix,slowtrack_tts_ms,4000,969.034,991.898,813.989,1102.323,1209.456,610.838,1384.007
response_act_only,stress_context,backend_ready,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,backend_ready,chat_only,fasttrack_analysis_ms,4000,10.049,9.585,7.289,10.449,16.601,6.161,16.601
response_act_only,stress_context,backend_ready,chat_only,fasttrack_audio_lookup_ms,4000,2.295,2.158,1.847,2.41,3.461,1.592,3.461
response_act_only,stress_context,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.633,3.463,2.395,4.864,6.537,0.108,7.886
response_act_only,stress_context,backend_ready,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,backend_ready,chat_only,slowtrack_llm_ms,4000,4861.85,4865.511,4604.755,5116.782,5504.518,3491.163,6480.878
response_act_only,stress_context,backend_ready,chat_only,slowtrack_tts_ms,4000,1085.226,1115.064,906.816,1237.854,1354.543,665.859,1497.717
response_act_only,stress_context,backend_ready,donation_mix,donation_emotion_motion_ms,1793,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,stress_context,backend_ready,donation_mix,donation_readout_tts_ms,1793,477.584,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,stress_context,backend_ready,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,backend_ready,donation_mix,fasttrack_analysis_ms,4000,10.016,9.783,8.044,10.449,16.601,6.161,16.601
response_act_only,stress_context,backend_ready,donation_mix,fasttrack_audio_lookup_ms,4000,2.299,2.33,1.847,2.568,3.461,1.592,3.461
response_act_only,stress_context,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.667,3.502,2.469,4.807,6.643,0.104,7.853
response_act_only,stress_context,backend_ready,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,backend_ready,donation_mix,slowtrack_llm_ms,4000,4848.176,4856.093,4599.078,5095.501,5493.064,3497.97,6286.411
response_act_only,stress_context,backend_ready,donation_mix,slowtrack_tts_ms,4000,1093.527,1123.004,916.654,1245.154,1357.377,661.851,1519.469
response_act_only,stress_context,capture_stress,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,capture_stress,chat_only,fasttrack_analysis_ms,4000,10.003,9.585,8.044,10.449,16.601,6.161,16.601
response_act_only,stress_context,capture_stress,chat_only,fasttrack_audio_lookup_ms,4000,2.315,2.33,2.08,2.568,3.461,1.592,3.461
response_act_only,stress_context,capture_stress,chat_only,frontend_audio_overhead_ms,4000,169.425,166.125,138.088,197.748,245.358,83.826,277.268
response_act_only,stress_context,capture_stress,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,capture_stress,chat_only,slowtrack_llm_ms,4000,4859.882,4858.865,4606.711,5119.019,5504.246,3344.939,6660.49
response_act_only,stress_context,capture_stress,chat_only,slowtrack_tts_ms,4000,1081.41,1112.076,895.21,1236.405,1356.291,680.421,1510.781
response_act_only,stress_context,capture_stress,donation_mix,donation_emotion_motion_ms,1798,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,stress_context,capture_stress,donation_mix,donation_readout_tts_ms,1798,476.312,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,stress_context,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,capture_stress,donation_mix,fasttrack_analysis_ms,4000,10.07,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,stress_context,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,2.298,2.158,2.08,2.41,3.461,1.592,3.461
response_act_only,stress_context,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,171.114,167.886,140.657,200.99,244.214,80.93,278.197
response_act_only,stress_context,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,capture_stress,donation_mix,slowtrack_llm_ms,4000,4853.552,4856.261,4596.428,5104.609,5476.839,3449.674,6213.395
response_act_only,stress_context,capture_stress,donation_mix,slowtrack_tts_ms,4000,1088.882,1121.072,912.167,1235.249,1359.08,671.522,1519.363
response_act_only,stress_context,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,local_browser,chat_only,fasttrack_analysis_ms,4000,10.122,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,stress_context,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,2.312,2.33,2.08,2.41,3.461,1.592,3.461
response_act_only,stress_context,local_browser,chat_only,frontend_audio_overhead_ms,4000,51.52,50.328,40.858,61.897,76.674,20.339,89.749
response_act_only,stress_context,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,local_browser,chat_only,slowtrack_llm_ms,4000,4865.711,4870.462,4610.327,5108.921,5501.03,3432.32,6560.618
response_act_only,stress_context,local_browser,chat_only,slowtrack_tts_ms,4000,1086.516,1119.515,901.244,1240.269,1359.637,685.639,1572.519
response_act_only,stress_context,local_browser,donation_mix,donation_emotion_motion_ms,1757,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,stress_context,local_browser,donation_mix,donation_readout_tts_ms,1757,476.491,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,stress_context,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,local_browser,donation_mix,fasttrack_analysis_ms,4000,10.062,9.783,7.855,12.517,16.601,6.161,16.601
response_act_only,stress_context,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,2.314,2.33,2.08,2.568,3.461,1.592,3.461
response_act_only,stress_context,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.599,50.27,41.081,62.008,77.249,20.177,88.549
response_act_only,stress_context,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,stress_context,local_browser,donation_mix,slowtrack_llm_ms,4000,4857.497,4860.408,4606.934,5110.564,5473.521,3654.502,6768.346
response_act_only,stress_context,local_browser,donation_mix,slowtrack_tts_ms,4000,1087.095,1117.573,908.591,1237.157,1359.737,672.817,1507.651
slowtrack_only,current_prompt,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.711,3.553,2.478,4.896,6.695,0.07,7.873
slowtrack_only,current_prompt,backend_ready,chat_only,slowtrack_llm_ms,4000,1480.927,1487.287,1407.0,1563.097,1672.671,1048.379,1928.04
slowtrack_only,current_prompt,backend_ready,chat_only,slowtrack_tts_ms,4000,786.983,813.873,750.514,865.099,935.996,451.168,1096.966
slowtrack_only,current_prompt,backend_ready,donation_mix,donation_emotion_motion_ms,1809,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,current_prompt,backend_ready,donation_mix,donation_readout_tts_ms,1809,464.766,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,current_prompt,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.66,3.512,2.429,4.859,6.57,0.03,7.969
slowtrack_only,current_prompt,backend_ready,donation_mix,slowtrack_llm_ms,4000,1480.126,1480.237,1403.418,1559.843,1680.424,972.9,1893.141
slowtrack_only,current_prompt,backend_ready,donation_mix,slowtrack_tts_ms,4000,786.367,814.079,749.924,862.416,932.923,443.119,1063.574
slowtrack_only,current_prompt,capture_stress,chat_only,frontend_audio_overhead_ms,4000,170.099,166.674,139.374,198.241,244.259,81.971,277.51
slowtrack_only,current_prompt,capture_stress,chat_only,slowtrack_llm_ms,4000,1480.112,1483.899,1401.535,1564.626,1669.075,1025.344,1881.461
slowtrack_only,current_prompt,capture_stress,chat_only,slowtrack_tts_ms,4000,787.709,813.128,753.15,864.01,931.751,444.241,1074.309
slowtrack_only,current_prompt,capture_stress,donation_mix,donation_emotion_motion_ms,1789,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,current_prompt,capture_stress,donation_mix,donation_readout_tts_ms,1789,466.743,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,current_prompt,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,170.406,165.776,139.983,199.764,245.538,80.899,279.615
slowtrack_only,current_prompt,capture_stress,donation_mix,slowtrack_llm_ms,4000,1480.778,1483.503,1408.076,1562.589,1674.44,1069.624,1894.783
slowtrack_only,current_prompt,capture_stress,donation_mix,slowtrack_tts_ms,4000,784.279,811.532,745.438,860.864,931.526,442.95,1064.016
slowtrack_only,current_prompt,local_browser,chat_only,frontend_audio_overhead_ms,4000,52.056,50.805,41.171,62.564,78.479,20.494,89.193
slowtrack_only,current_prompt,local_browser,chat_only,slowtrack_llm_ms,4000,1479.905,1485.595,1401.308,1558.774,1675.979,1088.136,1917.09
slowtrack_only,current_prompt,local_browser,chat_only,slowtrack_tts_ms,4000,783.111,811.513,747.007,860.69,929.199,455.933,1065.266
slowtrack_only,current_prompt,local_browser,donation_mix,donation_emotion_motion_ms,1800,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,current_prompt,local_browser,donation_mix,donation_readout_tts_ms,1800,465.083,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,current_prompt,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.693,50.344,41.082,62.057,77.786,20.554,89.058
slowtrack_only,current_prompt,local_browser,donation_mix,slowtrack_llm_ms,4000,1478.996,1482.421,1401.269,1561.933,1677.462,1046.691,1921.957
slowtrack_only,current_prompt,local_browser,donation_mix,slowtrack_tts_ms,4000,782.391,811.36,746.164,860.915,930.395,439.274,1057.021
slowtrack_only,expanded_memory,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.71,3.616,2.492,4.895,6.585,0.083,7.959
slowtrack_only,expanded_memory,backend_ready,chat_only,slowtrack_llm_ms,4000,2368.697,2372.073,2249.776,2491.739,2686.952,1670.952,3005.688
slowtrack_only,expanded_memory,backend_ready,chat_only,slowtrack_tts_ms,4000,862.077,893.933,824.448,946.543,1020.424,477.74,1177.183
slowtrack_only,expanded_memory,backend_ready,donation_mix,donation_emotion_motion_ms,1849,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,expanded_memory,backend_ready,donation_mix,donation_readout_tts_ms,1849,465.954,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,expanded_memory,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.696,3.564,2.479,4.867,6.591,0.075,7.958
slowtrack_only,expanded_memory,backend_ready,donation_mix,slowtrack_llm_ms,4000,2374.937,2380.925,2250.314,2505.909,2694.359,1681.842,3006.539
slowtrack_only,expanded_memory,backend_ready,donation_mix,slowtrack_tts_ms,4000,861.64,894.376,823.723,948.184,1023.898,453.975,1175.524
slowtrack_only,expanded_memory,capture_stress,chat_only,frontend_audio_overhead_ms,4000,169.681,165.666,139.377,197.918,242.508,82.972,279.315
slowtrack_only,expanded_memory,capture_stress,chat_only,slowtrack_llm_ms,4000,2370.807,2371.926,2244.217,2503.723,2689.866,1722.123,2980.523
slowtrack_only,expanded_memory,capture_stress,chat_only,slowtrack_tts_ms,4000,864.331,894.868,824.975,948.091,1021.916,480.167,1191.487
slowtrack_only,expanded_memory,capture_stress,donation_mix,donation_emotion_motion_ms,1851,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,expanded_memory,capture_stress,donation_mix,donation_readout_tts_ms,1851,465.817,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,expanded_memory,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,170.379,166.075,139.801,199.168,244.827,81.09,279.024
slowtrack_only,expanded_memory,capture_stress,donation_mix,slowtrack_llm_ms,4000,2364.6,2367.418,2236.333,2497.537,2680.288,1625.285,2950.896
slowtrack_only,expanded_memory,capture_stress,donation_mix,slowtrack_tts_ms,4000,863.866,895.007,823.683,945.867,1025.814,486.899,1150.834
slowtrack_only,expanded_memory,local_browser,chat_only,frontend_audio_overhead_ms,4000,51.751,50.787,41.147,61.987,76.595,20.29,89.411
slowtrack_only,expanded_memory,local_browser,chat_only,slowtrack_llm_ms,4000,2371.829,2380.948,2248.835,2503.117,2679.065,1706.246,2995.369
